framework,ncpu,iter,elapsed,flops
hpx-plainmpi-join,48,64,0.03868751,51216530000.0
hpx-plainmpi-join,48,512,0.04151786,379210300000.0
hpx-plainmpi-join,48,4096,0.08640153,1456508000000.0
hpx-plainmpi-join,48,32768,0.4491724,2241118000000.0
hpx-plainmpi-join,48,262144,3.343638,2408478000000.0
hpx-plainmpi-join,48,2097152,26.51041,2430160000000.0
hpx-plainmpi-join,48,16777216,211.7131,2434408000000.0
hpx-plainmpi-join,48,64,0.03490635,56764460000.0
hpx-plainmpi-join,48,512,0.04199296,374920000000.0
hpx-plainmpi-join,48,4096,0.08765862,1435620000000.0
hpx-plainmpi-join,48,32768,0.4503048,2235482000000.0
hpx-plainmpi-join,48,262144,3.343937,2408263000000.0
hpx-plainmpi-join,48,2097152,26.5039,2430756000000.0
hpx-plainmpi-join,48,16777216,211.7435,2434059000000.0
hpx-plainmpi-join,48,64,0.03711567,53385530000.0
hpx-plainmpi-join,48,512,0.04131898,381035600000.0
hpx-plainmpi-join,48,4096,0.08440396,1490978000000.0
hpx-plainmpi-join,48,32768,0.4544226,2215225000000.0
hpx-plainmpi-join,48,262144,3.356626,2399159000000.0
hpx-plainmpi-join,48,2097152,26.51025,2430174000000.0
hpx-plainmpi-join,48,16777216,211.6787,2434804000000.0
hpx-plainmpi-join,48,64,0.03367246,58844540000.0
hpx-plainmpi-join,48,512,0.09641,163302600000.0
hpx-plainmpi-join,48,4096,0.08566867,1468967000000.0
hpx-plainmpi-join,48,32768,0.4504773,2234626000000.0
hpx-plainmpi-join,48,262144,3.360922,2396092000000.0
hpx-plainmpi-join,48,2097152,26.50727,2430447000000.0
hpx-plainmpi-join,48,16777216,211.7581,2433891000000.0
hpx-plainmpi-join,48,64,0.03529827,56134190000.0
hpx-plainmpi-join,48,512,0.03979922,395585600000.0
hpx-plainmpi-join,48,4096,0.08791989,1431354000000.0
hpx-plainmpi-join,48,32768,0.4485445,2244255000000.0
hpx-plainmpi-join,48,262144,3.340813,2410515000000.0
hpx-plainmpi-join,48,2097152,26.51026,2430174000000.0
hpx-plainmpi-join,48,16777216,211.6968,2434596000000.0
hpx-plainmpi-join,96,64,0.08295908,47769090000.0
hpx-plainmpi-join,96,512,0.08332608,377888900000.0
hpx-plainmpi-join,96,4096,0.1191161,2112971000000.0
hpx-plainmpi-join,96,32768,0.5002147,4024865000000.0
hpx-plainmpi-join,96,262144,3.39083,4749917000000.0
hpx-plainmpi-join,96,2097152,26.6463,4835532000000.0
hpx-plainmpi-join,96,16777216,214.5967,4803393000000.0
hpx-plainmpi-join,96,64,0.08254079,48011170000.0
hpx-plainmpi-join,96,512,0.08249996,381672900000.0
hpx-plainmpi-join,96,4096,0.1237985,2033053000000.0
hpx-plainmpi-join,96,32768,0.4998998,4027401000000.0
hpx-plainmpi-join,96,262144,3.389411,4751905000000.0
hpx-plainmpi-join,96,2097152,26.69149,4827346000000.0
hpx-plainmpi-join,96,16777216,214.1314,4813829000000.0
hpx-plainmpi-join,96,64,0.0827605,47883710000.0
hpx-plainmpi-join,96,512,0.08280425,380270300000.0
hpx-plainmpi-join,96,4096,0.1219197,2064383000000.0
hpx-plainmpi-join,96,32768,0.4979849,4042887000000.0
hpx-plainmpi-join,96,262144,3.386208,4756400000000.0
hpx-plainmpi-join,96,2097152,26.65388,4834158000000.0
hpx-plainmpi-join,96,16777216,214.9685,4795084000000.0
hpx-plainmpi-join,96,64,0.08284317,47835930000.0
hpx-plainmpi-join,96,512,0.08295077,379598600000.0
hpx-plainmpi-join,96,4096,0.12442,2022898000000.0
hpx-plainmpi-join,96,32768,0.4987393,4036771000000.0
hpx-plainmpi-join,96,262144,3.541162,4548269000000.0
hpx-plainmpi-join,96,2097152,26.70128,4825576000000.0
hpx-plainmpi-join,96,16777216,213.7193,4823113000000.0
hpx-plainmpi-join,96,64,0.08256396,47997700000.0
hpx-plainmpi-join,96,512,0.08306327,379084500000.0
hpx-plainmpi-join,96,4096,0.1222414,2058950000000.0
hpx-plainmpi-join,96,32768,0.4995422,4030283000000.0
hpx-plainmpi-join,96,262144,3.434304,4689788000000.0
hpx-plainmpi-join,96,2097152,26.67912,4829585000000.0
hpx-plainmpi-join,96,16777216,215.7484,4777752000000.0
hpx-plainmpi-join,192,64,0.0908921,87199650000.0
hpx-plainmpi-join,192,512,0.09076405,693843000000.0
hpx-plainmpi-join,192,4096,0.1502721,3349777000000.0
hpx-plainmpi-join,192,32768,0.5055925,7964107000000.0
hpx-plainmpi-join,192,262144,3.519875,9151550000000.0
hpx-plainmpi-join,192,2097152,26.77948,9622968000000.0
hpx-plainmpi-join,192,16777216,216.0881,9540480000000.0
hpx-plainmpi-join,192,64,0.0938755,84428420000.0
hpx-plainmpi-join,192,512,0.09326299,675251800000.0
hpx-plainmpi-join,192,4096,0.1484195,3391590000000.0
hpx-plainmpi-join,192,32768,0.5198194,7746139000000.0
hpx-plainmpi-join,192,262144,3.457897,9315580000000.0
hpx-plainmpi-join,192,2097152,31.1717,8267053000000.0
hpx-plainmpi-join,192,16777216,216.2665,9532612000000.0
hpx-plainmpi-join,192,64,0.1208578,65579210000.0
hpx-plainmpi-join,192,512,0.08967846,702242200000.0
hpx-plainmpi-join,192,4096,0.1285668,3915303000000.0
hpx-plainmpi-join,192,32768,0.5418776,7430817000000.0
hpx-plainmpi-join,192,262144,3.452668,9329687000000.0
hpx-plainmpi-join,192,2097152,27.24301,9459239000000.0
hpx-plainmpi-join,192,16777216,216.4153,9526056000000.0
hpx-plainmpi-join,192,64,0.09724776,81500690000.0
hpx-plainmpi-join,192,512,0.1197048,526094100000.0
hpx-plainmpi-join,192,4096,0.129572,3884929000000.0
hpx-plainmpi-join,192,32768,0.5277939,7629102000000.0
hpx-plainmpi-join,192,262144,3.491086,9227020000000.0
hpx-plainmpi-join,192,2097152,27.13859,9495632000000.0
hpx-plainmpi-join,192,16777216,216.2752,9532229000000.0
hpx-plainmpi-join,192,64,0.1051673,75363350000.0
hpx-plainmpi-join,192,512,0.1034718,608629700000.0
hpx-plainmpi-join,192,4096,0.1362199,3695334000000.0
hpx-plainmpi-join,192,32768,0.5198349,7745908000000.0
hpx-plainmpi-join,192,262144,3.522021,9145976000000.0
hpx-plainmpi-join,192,2097152,27.25719,9454316000000.0
hpx-plainmpi-join,192,16777216,216.4734,9523501000000.0
hpx-plainmpi-join,384,64,0.1372609,115484600000.0
hpx-plainmpi-join,384,512,0.1239839,1015874000000.0
hpx-plainmpi-join,384,4096,0.1364693,7377161000000.0
hpx-plainmpi-join,384,32768,0.5121133,15725400000000.0
hpx-plainmpi-join,384,262144,3.50655,18372650000000.0
hpx-plainmpi-join,384,2097152,27.47443,18759120000000.0
hpx-plainmpi-join,384,16777216,217.4226,18963850000000.0
hpx-plainmpi-join,384,64,0.1020471,155335300000.0
hpx-plainmpi-join,384,512,0.09999382,1259598000000.0
hpx-plainmpi-join,384,4096,0.1309112,7690375000000.0
hpx-plainmpi-join,384,32768,0.5142143,15661150000000.0
hpx-plainmpi-join,384,262144,3.470344,18564340000000.0
