framework,ncpu,iter,elapsed,flops
mpi-non,384,512,0.01367561,14735950000000.0
mpi-non,384,4096,0.09596626,16785160000000.0
mpi-non,384,32768,0.7157931,18001150000000.0
mpi-non,384,262144,5.353451,19254760000000.0
mpi-non,384,2097152,43.2089,19084820000000.0
mpi-non,384,16777216,344.7125,19137890000000.0
mpi-non,384,64,0.005057017,5015295000000.0
mpi-non,384,512,0.0137066,14702640000000.0
mpi-non,384,4096,0.08607792,18713390000000.0
mpi-non,384,32768,0.7063057,18242950000000.0
mpi-non,384,262144,5.444853,18931530000000.0
mpi-non,384,2097152,43.07215,19145410000000.0
mpi-non,384,16777216,348.3661,18937180000000.0
mpi-non,384,64,0.005539731,4578279000000.0
mpi-non,384,512,0.0312869,6441136000000.0
mpi-non,384,4096,0.09035493,17827570000000.0
mpi-non,384,32768,0.6663278,19337480000000.0
mpi-non,384,262144,5.347423,19276470000000.0
mpi-non,384,2097152,43.11578,19126030000000.0
mpi-non,384,16777216,348.0336,18955270000000.0
mpi-non,384,64,0.004334745,5850963000000.0
mpi-non,384,512,0.01381774,14584380000000.0
mpi-non,384,4096,0.09956457,16178540000000.0
mpi-non,384,32768,0.6670911,19315350000000.0
mpi-non,384,262144,5.381187,19155520000000.0
mpi-non,384,2097152,42.97667,19187940000000.0
mpi-non,384,16777216,345.7513,19080390000000.0
mpi-openmp,48,64,0.09275281,34180140000.0
mpi-openmp,48,512,0.09344612,269571400000.0
mpi-openmp,48,4096,0.1551832,1297506000000.0
mpi-openmp,48,32768,0.7354945,2189870000000.0
mpi-openmp,48,262144,5.385849,2392367000000.0
mpi-openmp,48,2097152,42.42793,2429514000000.0
mpi-openmp,48,16777216,338.8475,2433643000000.0
mpi-openmp,48,64,0.09321881,34009270000.0
mpi-openmp,48,512,0.09195744,273935400000.0
mpi-openmp,48,4096,0.1541386,1306299000000.0
mpi-openmp,48,32768,0.7341618,2193845000000.0
mpi-openmp,48,262144,5.35752,2405017000000.0
mpi-openmp,48,2097152,42.40316,2430933000000.0
mpi-openmp,48,16777216,338.6858,2434805000000.0
mpi-openmp,48,64,0.0954869,33201450000.0
mpi-openmp,48,512,0.0961407,262016000000.0
mpi-openmp,48,4096,0.1545043,1303208000000.0
mpi-openmp,48,32768,0.7334556,2195957000000.0
mpi-openmp,48,262144,5.366581,2400957000000.0
mpi-openmp,48,2097152,42.38135,2432184000000.0
mpi-openmp,48,16777216,339.0166,2432429000000.0
mpi-openmp,48,64,0.09542948,33221430000.0
mpi-openmp,48,512,0.09479827,265726400000.0
mpi-openmp,48,4096,0.1542587,1305283000000.0
mpi-openmp,48,32768,0.7340112,2194295000000.0
mpi-openmp,48,262144,5.384672,2392890000000.0
mpi-openmp,48,2097152,42.38285,2432098000000.0
mpi-openmp,48,16777216,338.6924,2434757000000.0
mpi-openmp,48,64,0.09442822,33573690000.0
mpi-openmp,48,512,0.0963249,261514900000.0
mpi-openmp,48,4096,0.1551121,1298101000000.0
mpi-openmp,48,32768,0.7363953,2187191000000.0
mpi-openmp,48,262144,5.387194,2391770000000.0
mpi-openmp,48,2097152,42.38173,2432162000000.0
mpi-openmp,48,16777216,338.626,2435235000000.0
mpi-openmp,96,64,0.1770642,35809650000.0
mpi-openmp,96,512,0.09480102,531437300000.0
mpi-openmp,96,4096,0.1576293,2554744000000.0
mpi-openmp,96,32768,0.7397236,4354700000000.0
mpi-openmp,96,262144,5.394331,4777211000000.0
mpi-openmp,96,2097152,42.56876,4842952000000.0
mpi-openmp,96,16777216,340.527,4843280000000.0
mpi-openmp,96,64,0.09614069,65951340000.0
mpi-openmp,96,512,0.09619828,523718300000.0
mpi-openmp,96,4096,0.155785,2584988000000.0
mpi-openmp,96,32768,0.7360978,4376150000000.0
mpi-openmp,96,262144,5.394231,4777299000000.0
mpi-openmp,96,2097152,42.55318,4844726000000.0
mpi-openmp,96,16777216,340.4134,4844896000000.0
mpi-openmp,96,64,0.09597388,66065980000.0
mpi-openmp,96,512,0.09310058,541143800000.0
mpi-openmp,96,4096,0.1557914,2584881000000.0
mpi-openmp,96,32768,0.7393511,4356894000000.0
mpi-openmp,96,262144,5.43205,4744039000000.0
mpi-openmp,96,2097152,42.49219,4851679000000.0
mpi-openmp,96,16777216,340.7228,4840496000000.0
mpi-openmp,96,64,0.09459651,67027920000.0
mpi-openmp,96,512,0.09394546,536277100000.0
mpi-openmp,96,4096,0.1557464,2585628000000.0
mpi-openmp,96,32768,0.7369454,4371117000000.0
mpi-openmp,96,262144,5.400206,4772013000000.0
mpi-openmp,96,2097152,42.53464,4846837000000.0
mpi-openmp,96,16777216,340.6478,4841563000000.0
mpi-openmp,96,64,0.09611747,65967280000.0
mpi-openmp,96,512,0.09468585,532083700000.0
mpi-openmp,96,4096,0.1558697,2583583000000.0
mpi-openmp,96,32768,0.7386793,4360857000000.0
mpi-openmp,96,262144,5.439739,4737333000000.0
mpi-openmp,96,2097152,42.57386,4842373000000.0
mpi-openmp,96,16777216,339.9772,4851112000000.0
mpi-openmp,192,64,0.09740454,130191200000.0
mpi-openmp,192,512,0.09843485,1023637000000.0
mpi-openmp,192,4096,0.1593436,5054515000000.0
mpi-openmp,192,32768,0.7869286,8186955000000.0
mpi-openmp,192,262144,5.54202,9299805000000.0
mpi-openmp,192,2097152,43.62221,9451996000000.0
mpi-openmp,192,16777216,348.6236,9461595000000.0
mpi-openmp,384,64,0.09881791,256658300000.0
mpi-openmp,384,512,0.09997498,2015736000000.0
mpi-openmp,384,4096,0.1589408,10134650000000.0
mpi-openmp,384,32768,0.7476884,17233250000000.0
mpi-openmp,384,262144,5.515847,18687860000000.0
mpi-openmp,384,2097152,42.96114,19194880000000.0
mpi-openmp,384,16777216,344.0568,19174360000000.0
mpi-openmp,384,64,0.1008465,251495500000.0
mpi-openmp,384,512,0.1065135,1891996000000.0
mpi-openmp,384,4096,0.160382,10043580000000.0
mpi-openmp,384,32768,0.748004,17225980000000.0
mpi-openmp,384,262144,5.689776,18116600000000.0
mpi-openmp,384,2097152,42.80356,19265540000000.0
mpi-openmp,384,16777216,345.0544,19118930000000.0
mpi-openmp,384,64,0.09903247,256102200000.0
mpi-openmp,384,512,0.09662692,2085580000000.0
mpi-openmp,384,4096,0.1562549,10308860000000.0
mpi-openmp,384,32768,0.7840268,16434510000000.0
mpi-openmp,384,262144,5.498697,18746150000000.0
mpi-openmp,384,2097152,42.98946,19182230000000.0
mpi-openmp,384,16777216,346.1294,19059550000000.0
