framework,ncpu,iter,elapsed,flops
mpi-non,384,4096,0.2238676,14390740000000.0
mpi-non,384,32768,1.476133,17457910000000.0
mpi-non,384,262144,10.72551,19221360000000.0
mpi-non,384,2097152,86.82538,18995230000000.0
mpi-non,384,16777216,685.618,19244160000000.0
mpi-non,384,64,0.0139218,3643555000000.0
mpi-non,384,512,0.1177542,3422778000000.0
mpi-non,384,4096,0.1906645,16896800000000.0
mpi-non,384,32768,1.379244,18684300000000.0
mpi-non,384,262144,10.70888,19251200000000.0
mpi-non,384,2097152,85.4577,19299230000000.0
mpi-non,384,16777216,687.1031,19202560000000.0
mpi-non,384,64,0.01278955,3966118000000.0
mpi-non,384,512,0.02517366,16010640000000.0
mpi-non,384,4096,0.1944221,16570230000000.0
mpi-non,384,32768,1.334617,19309050000000.0
mpi-non,384,262144,10.7231,19225670000000.0
mpi-non,384,2097152,85.61865,19262950000000.0
mpi-non,384,16777216,682.6847,19326840000000.0
mpi-non,384,64,0.4764998,106453100000.0
mpi-non,384,512,0.03767022,10699340000000.0
mpi-non,384,4096,0.1911046,16857880000000.0
mpi-non,384,32768,1.436188,17943470000000.0
mpi-non,384,262144,10.72495,19222350000000.0
mpi-non,384,2097152,85.6006,19267010000000.0
mpi-non,384,16777216,689.1006,19146900000000.0
mpi-openmp,48,64,0.1633703,38811270000.0
mpi-openmp,48,512,0.1621448,310714800000.0
mpi-openmp,48,4096,0.2860771,1407671000000.0
mpi-openmp,48,32768,1.455063,2213838000000.0
mpi-openmp,48,262144,10.71475,2405083000000.0
mpi-openmp,48,2097152,84.71703,2433495000000.0
mpi-openmp,48,16777216,677.682,2433689000000.0
mpi-openmp,48,64,0.1651877,38384260000.0
mpi-openmp,48,512,0.1643799,306489900000.0
mpi-openmp,48,4096,0.2898184,1389499000000.0
mpi-openmp,48,32768,1.447742,2225033000000.0
mpi-openmp,48,262144,10.71949,2404018000000.0
mpi-openmp,48,2097152,84.96353,2426435000000.0
mpi-openmp,48,16777216,677.8352,2433139000000.0
mpi-openmp,48,64,0.1728254,36687940000.0
mpi-openmp,48,512,0.1847001,272770900000.0
mpi-openmp,48,4096,0.2904818,1386326000000.0
mpi-openmp,48,32768,1.449906,2221713000000.0
mpi-openmp,48,262144,10.70769,2406667000000.0
mpi-openmp,48,2097152,84.91271,2427887000000.0
mpi-openmp,48,16777216,677.6687,2433737000000.0
mpi-openmp,48,64,0.1757217,36083230000.0
mpi-openmp,48,512,0.173738,289981500000.0
mpi-openmp,48,4096,0.2895011,1391022000000.0
mpi-openmp,48,32768,1.447513,2225385000000.0
mpi-openmp,48,262144,10.717,2404578000000.0
mpi-openmp,48,2097152,85.02108,2424793000000.0
mpi-openmp,48,16777216,677.5909,2434017000000.0
mpi-openmp,48,64,0.1697611,37350170000.0
mpi-openmp,48,512,0.1761964,285935500000.0
mpi-openmp,48,4096,0.2904276,1386584000000.0
mpi-openmp,48,32768,1.45031,2221093000000.0
mpi-openmp,48,262144,10.73512,2400518000000.0
mpi-openmp,48,2097152,84.76017,2432256000000.0
mpi-openmp,48,16777216,677.5921,2434012000000.0
mpi-openmp,96,64,0.1695857,74777620000.0
mpi-openmp,96,512,0.1700832,592425200000.0
mpi-openmp,96,4096,0.3732775,2157657000000.0
mpi-openmp,96,32768,1.453926,4431139000000.0
mpi-openmp,96,262144,10.75175,4793612000000.0
mpi-openmp,96,2097152,84.92197,4855245000000.0
mpi-openmp,96,16777216,681.8191,4837845000000.0
mpi-openmp,96,64,0.1716679,73870640000.0
mpi-openmp,96,512,0.1777929,566735700000.0
mpi-openmp,96,4096,0.2884129,2792540000000.0
mpi-openmp,96,32768,1.457201,4421180000000.0
mpi-openmp,96,262144,10.77459,4783450000000.0
mpi-openmp,96,2097152,85.07833,4846322000000.0
mpi-openmp,96,16777216,681.5815,4839531000000.0
mpi-openmp,96,64,0.174342,72737580000.0
mpi-openmp,96,512,0.1816438,554720800000.0
mpi-openmp,96,4096,0.2894619,2782420000000.0
mpi-openmp,96,32768,1.458753,4416477000000.0
mpi-openmp,96,262144,10.84494,4752420000000.0
mpi-openmp,96,2097152,85.09468,4845391000000.0
mpi-openmp,96,16777216,683.8537,4823451000000.0
mpi-openmp,96,64,0.2300702,55118910000.0
mpi-openmp,96,512,0.1855602,543012900000.0
mpi-openmp,96,4096,0.2972335,2709670000000.0
mpi-openmp,96,32768,3.988277,1615371000000.0
mpi-openmp,96,262144,10.75599,4791723000000.0
mpi-openmp,96,2097152,84.9438,4853997000000.0
mpi-openmp,96,16777216,682.3898,4833799000000.0
mpi-openmp,96,64,0.1708192,74237670000.0
mpi-openmp,96,512,0.1724688,584231000000.0
mpi-openmp,96,4096,0.2880836,2795732000000.0
mpi-openmp,96,32768,1.513701,4256156000000.0
mpi-openmp,96,262144,10.75166,4793650000000.0
mpi-openmp,96,2097152,85.13068,4843341000000.0
mpi-openmp,96,16777216,682.983,4829600000000.0
mpi-openmp,192,64,0.1721233,147350400000.0
mpi-openmp,192,512,0.22089,912323900000.0
mpi-openmp,192,4096,0.2950892,5458720000000.0
mpi-openmp,192,32768,1.54161,8358206000000.0
mpi-openmp,192,262144,10.97042,9396123000000.0
mpi-openmp,192,2097152,87.26561,9449701000000.0
mpi-openmp,192,16777216,695.6253,9483655000000.0
mpi-openmp,384,64,0.1808426,280491800000.0
mpi-openmp,384,512,0.1808046,2229183000000.0
mpi-openmp,384,4096,0.2914638,11053240000000.0
mpi-openmp,384,32768,1.458663,17667000000000.0
mpi-openmp,384,262144,11.01097,18723040000000.0
