framework,ncpu,iter,elapsed,flops
hpx-plainmpi-join,48,64,0.1122412,56490910000.0
hpx-plainmpi-join,48,512,0.1197218,420815800000.0
hpx-plainmpi-join,48,4096,0.2719682,1480696000000.0
hpx-plainmpi-join,48,32768,1.419485,2269327000000.0
hpx-plainmpi-join,48,262144,11.0019,2342308000000.0
hpx-plainmpi-join,48,2097152,86.37547,2386771000000.0
hpx-plainmpi-join,48,16777216,700.2831,2355144000000.0
hpx-plainmpi-join,48,64,0.1804244,35142750000.0
hpx-plainmpi-join,48,512,0.1240392,406168200000.0
hpx-plainmpi-join,48,4096,0.2797605,1439454000000.0
hpx-plainmpi-join,48,32768,1.451158,2219796000000.0
hpx-plainmpi-join,48,262144,10.92051,2359766000000.0
hpx-plainmpi-join,48,2097152,86.70936,2377581000000.0
hpx-plainmpi-join,48,16777216,699.952,2356258000000.0
hpx-plainmpi-join,48,64,0.2574116,24632180000.0
hpx-plainmpi-join,48,512,0.2796242,180173200000.0
hpx-plainmpi-join,48,4096,0.3133239,1285259000000.0
hpx-plainmpi-join,48,32768,1.536399,2096639000000.0
hpx-plainmpi-join,48,262144,10.91345,2361293000000.0
hpx-plainmpi-join,48,2097152,88.15426,2338611000000.0
hpx-plainmpi-join,48,16777216,699.2893,2358491000000.0
hpx-plainmpi-join,48,64,0.1224029,51801130000.0
hpx-plainmpi-join,48,512,0.1448672,347772300000.0
hpx-plainmpi-join,48,4096,0.2875133,1400639000000.0
hpx-plainmpi-join,48,32768,1.437452,2240962000000.0
hpx-plainmpi-join,48,262144,10.95943,2351387000000.0
hpx-plainmpi-join,48,2097152,88.00139,2342673000000.0
hpx-plainmpi-join,48,16777216,695.0359,2372924000000.0
hpx-plainmpi-join,48,64,0.1062875,59655250000.0
hpx-plainmpi-join,48,512,0.1138535,442505300000.0
hpx-plainmpi-join,48,4096,0.2699626,1491697000000.0
hpx-plainmpi-join,48,32768,1.453865,2215663000000.0
hpx-plainmpi-join,48,262144,10.92348,2359125000000.0
hpx-plainmpi-join,48,2097152,86.68735,2378184000000.0
hpx-plainmpi-join,48,16777216,703.8015,2343370000000.0
hpx-plainmpi-join,96,64,0.1278904,99156920000.0
hpx-plainmpi-join,96,512,0.1430077,704588800000.0
hpx-plainmpi-join,96,4096,0.288346,2793188000000.0
hpx-plainmpi-join,96,32768,1.497164,4303168000000.0
hpx-plainmpi-join,96,262144,11.12224,4633933000000.0
hpx-plainmpi-join,96,2097152,92.4922,4457856000000.0
hpx-plainmpi-join,96,16777216,680.1657,4849605000000.0
hpx-plainmpi-join,96,64,0.1276782,99321710000.0
hpx-plainmpi-join,96,512,0.1390941,724413200000.0
hpx-plainmpi-join,96,4096,0.2832527,2843414000000.0
hpx-plainmpi-join,96,32768,1.478,4358965000000.0
hpx-plainmpi-join,96,262144,10.98005,4693941000000.0
hpx-plainmpi-join,96,2097152,85.4148,4827231000000.0
hpx-plainmpi-join,96,16777216,679.8067,4852166000000.0
hpx-plainmpi-join,96,64,0.1605364,78992780000.0
hpx-plainmpi-join,96,512,0.1421336,708921800000.0
hpx-plainmpi-join,96,4096,0.3200698,2516341000000.0
hpx-plainmpi-join,96,32768,1.479196,4355440000000.0
hpx-plainmpi-join,96,262144,10.84327,4753153000000.0
hpx-plainmpi-join,96,2097152,85.64155,4814450000000.0
hpx-plainmpi-join,96,16777216,686.8555,4802371000000.0
hpx-plainmpi-join,96,64,0.3138558,40404600000.0
hpx-plainmpi-join,96,512,0.1391875,723926900000.0
hpx-plainmpi-join,96,4096,0.2891222,2785690000000.0
hpx-plainmpi-join,96,32768,1.498454,4299463000000.0
hpx-plainmpi-join,96,262144,10.91531,4721782000000.0
hpx-plainmpi-join,96,2097152,85.95872,4796686000000.0
hpx-plainmpi-join,96,16777216,686.3435,4805953000000.0
hpx-plainmpi-join,96,64,0.1261383,100534300000.0
hpx-plainmpi-join,96,512,0.1386955,726495300000.0
hpx-plainmpi-join,96,4096,0.2906207,2771326000000.0
hpx-plainmpi-join,96,32768,1.484084,4341096000000.0
hpx-plainmpi-join,96,262144,10.92647,4716960000000.0
hpx-plainmpi-join,96,2097152,85.97103,4795999000000.0
hpx-plainmpi-join,96,16777216,685.93,4808851000000.0
hpx-plainmpi-join,192,64,0.1451752,174702200000.0
hpx-plainmpi-join,192,512,0.1507374,1336916000000.0
hpx-plainmpi-join,192,4096,0.2888616,5576406000000.0
hpx-plainmpi-join,192,32768,1.470763,8760824000000.0
hpx-plainmpi-join,192,262144,11.04916,9329164000000.0
hpx-plainmpi-join,192,2097152,85.86035,9604363000000.0
hpx-plainmpi-join,192,16777216,685.0382,9630222000000.0
hpx-plainmpi-join,192,64,0.154768,163873900000.0
hpx-plainmpi-join,192,512,0.1421834,1417346000000.0
hpx-plainmpi-join,192,4096,0.2958527,5444634000000.0
hpx-plainmpi-join,192,32768,1.529062,8426802000000.0
hpx-plainmpi-join,192,262144,11.32167,9104610000000.0
hpx-plainmpi-join,192,2097152,86.34609,9550333000000.0
hpx-plainmpi-join,192,16777216,687.1863,9600118000000.0
hpx-plainmpi-join,192,64,0.2246709,112887100000.0
hpx-plainmpi-join,192,512,0.1503661,1340217000000.0
hpx-plainmpi-join,192,4096,0.3247645,4959931000000.0
hpx-plainmpi-join,192,32768,1.478563,8714609000000.0
hpx-plainmpi-join,192,262144,11.20804,9196916000000.0
hpx-plainmpi-join,192,2097152,86.12238,9575141000000.0
hpx-plainmpi-join,192,16777216,694.433,9499937000000.0
hpx-plainmpi-join,192,64,0.164923,153783500000.0
hpx-plainmpi-join,192,512,0.1741084,1157458000000.0
hpx-plainmpi-join,192,4096,0.2924953,5507128000000.0
hpx-plainmpi-join,192,32768,1.476213,8728483000000.0
hpx-plainmpi-join,192,262144,10.97299,9393925000000.0
hpx-plainmpi-join,192,2097152,88.97608,9268041000000.0
hpx-plainmpi-join,192,16777216,694.6987,9496304000000.0
hpx-plainmpi-join,192,64,0.138256,183445500000.0
hpx-plainmpi-join,192,512,0.1491627,1351029000000.0
hpx-plainmpi-join,192,4096,0.3294502,4889386000000.0
hpx-plainmpi-join,192,32768,1.4829,8689122000000.0
hpx-plainmpi-join,192,262144,10.94416,9418665000000.0
hpx-plainmpi-join,192,2097152,86.01799,9586761000000.0
hpx-plainmpi-join,192,16777216,691.1381,9545227000000.0
hpx-plainmpi-join,384,64,0.1687567,300579900000.0
hpx-plainmpi-join,384,512,0.2311475,1743677000000.0
hpx-plainmpi-join,384,4096,0.4589119,7020124000000.0
hpx-plainmpi-join,384,32768,1.5694,16420410000000.0
hpx-plainmpi-join,384,262144,11.16602,18463060000000.0
hpx-plainmpi-join,384,2097152,87.15837,18922660000000.0
hpx-plainmpi-join,384,16777216,701.7346,18802180000000.0
hpx-plainmpi-join,384,64,0.1645267,308307900000.0
hpx-plainmpi-join,384,512,0.1476539,2729670000000.0
hpx-plainmpi-join,384,4096,0.4608337,6990849000000.0
hpx-plainmpi-join,384,32768,1.566916,16446440000000.0
hpx-plainmpi-join,384,262144,11.05767,18643970000000.0
hpx-plainmpi-join,384,2097152,87.84572,18774600000000.0
hpx-plainmpi-join,384,16777216,701.0608,18820250000000.0
hpx-plainmpi-join,384,64,0.1599056,317217500000.0
hpx-plainmpi-join,384,512,0.1555832,2590552000000.0
hpx-plainmpi-join,384,4096,0.2977513,10819830000000.0
hpx-plainmpi-join,384,32768,1.493704,17252540000000.0
hpx-plainmpi-join,384,262144,11.19717,18411690000000.0
hpx-plainmpi-join,384,2097152,88.19482,18700280000000.0
hpx-plainmpi-join,384,16777216,702.2097,18789460000000.0
hpx-plainmpi-join,384,64,0.1625309,312093700000.0
hpx-plainmpi-join,384,512,0.1499797,2687339000000.0
hpx-plainmpi-join,384,4096,0.3229273,9976298000000.0
hpx-plainmpi-join,384,32768,1.52303,16920340000000.0
hpx-plainmpi-join,384,262144,11.24471,18333860000000.0
hpx-plainmpi-join,384,2097152,88.21736,18695500000000.0
hpx-plainmpi-join,384,16777216,702.4543,18782920000000.0
hpx-plainmpi-join,384,64,0.2987142,169810700000.0
hpx-plainmpi-join,384,512,0.1454674,2770699000000.0
hpx-plainmpi-join,384,4096,0.3023931,10653740000000.0
hpx-plainmpi-join,384,32768,1.560908,16509750000000.0
