framework,ncpu,iter,elapsed,flops
hpx-plainmpi-join,192,32768,1.569506,8209654000000.0
hpx-plainmpi-join,192,262144,11.09444,9291091000000.0
hpx-plainmpi-join,192,2097152,87.09145,9468598000000.0
hpx-plainmpi-join,192,16777216,694.3481,9501099000000.0
hpx-plainmpi-join,192,64,0.1599788,158536200000.0
hpx-plainmpi-join,192,512,0.2048726,983651300000.0
hpx-plainmpi-join,192,4096,0.3400916,4736398000000.0
hpx-plainmpi-join,192,32768,1.587524,8116473000000.0
hpx-plainmpi-join,192,262144,11.1044,9282751000000.0
hpx-plainmpi-join,192,2097152,87.54216,9419849000000.0
hpx-plainmpi-join,192,16777216,696.1454,9476569000000.0
hpx-plainmpi-join,192,64,0.1742483,145553400000.0
hpx-plainmpi-join,192,512,0.2344205,859665300000.0
hpx-plainmpi-join,192,4096,0.3861803,4171133000000.0
hpx-plainmpi-join,192,32768,1.557001,8275587000000.0
hpx-plainmpi-join,192,262144,11.08036,9302897000000.0
hpx-plainmpi-join,192,2097152,87.61789,9411707000000.0
hpx-plainmpi-join,192,16777216,697.6748,9455795000000.0
hpx-plainmpi-join,384,64,0.246264,205977600000.0
hpx-plainmpi-join,384,512,0.1958038,2058420000000.0
hpx-plainmpi-join,384,4096,0.422428,7626433000000.0
hpx-plainmpi-join,384,32768,1.560617,16512820000000.0
hpx-plainmpi-join,384,262144,11.02197,18704360000000.0
hpx-plainmpi-join,384,2097152,86.77576,19006090000000.0
hpx-plainmpi-join,384,16777216,696.0623,18955400000000.0
hpx-plainmpi-join,384,64,0.1778013,285289600000.0
hpx-plainmpi-join,384,512,0.3648012,1104838000000.0
hpx-plainmpi-join,384,4096,0.4167353,7730611000000.0
hpx-plainmpi-join,384,32768,1.595901,16147740000000.0
hpx-plainmpi-join,384,262144,11.02622,18697140000000.0
hpx-plainmpi-join,384,2097152,86.58343,19048310000000.0
hpx-plainmpi-join,384,16777216,703.4194,18757150000000.0
hpx-plainmpi-join,384,64,0.3347055,151550700000.0
hpx-plainmpi-join,384,512,0.3396741,1186568000000.0
hpx-plainmpi-join,384,4096,0.4187155,7694052000000.0
hpx-plainmpi-join,384,32768,1.626706,15841950000000.0
hpx-plainmpi-join,384,262144,11.02127,18705540000000.0
hpx-plainmpi-join,384,2097152,86.6658,19030200000000.0
hpx-plainmpi-join,384,16777216,694.5676,18996190000000.0
hpx-plainmpi-join,384,64,0.2005084,252981300000.0
hpx-plainmpi-join,384,512,0.3000836,1343114000000.0
hpx-plainmpi-join,384,4096,0.3759502,8569269000000.0
hpx-plainmpi-join,384,32768,1.587416,16234050000000.0
hpx-plainmpi-join,384,262144,11.06586,18630160000000.0
hpx-plainmpi-join,384,2097152,86.97487,18962580000000.0
hpx-plainmpi-join,384,16777216,688.9343,19151520000000.0
hpx-plainmpi-join,384,64,0.1783969,284337100000.0
hpx-plainmpi-join,384,512,0.2055071,1961228000000.0
hpx-plainmpi-join,384,4096,0.401635,8021259000000.0
hpx-plainmpi-join,384,32768,1.664899,15478530000000.0
hpx-plainmpi-join,384,262144,11.101,18571200000000.0
hpx-plainmpi-join,384,2097152,86.16034,19141840000000.0
hpx-plainmpi-join,384,16777216,694.5991,18995330000000.0
