framework,ncpu,iter,elapsed,flops
mpi-non,384,512,0.003747165,6722522000000.0
mpi-non,384,4096,0.01277816,15757440000000.0
mpi-non,384,32768,0.1239567,12993550000000.0
mpi-non,384,262144,0.6654921,19361500000000.0
mpi-non,384,2097152,5.352458,19258300000000.0
mpi-non,384,16777216,42.4557,19423390000000.0
mpi-non,384,64,0.002833295,1118946000000.0
mpi-non,384,512,0.004544949,5542504000000.0
mpi-non,384,4096,0.01282678,15697710000000.0
mpi-non,384,32768,0.09877338,16306390000000.0
mpi-non,384,262144,0.6817431,18899970000000.0
mpi-non,384,2097152,6.78396,15194550000000.0
mpi-non,384,16777216,43.24292,19069800000000.0
mpi-non,384,64,0.002776325,1141907000000.0
mpi-non,384,512,0.4675824,53873710000.0
mpi-non,384,4096,0.02035025,9894285000000.0
mpi-non,384,32768,0.1062387,15160560000000.0
mpi-non,384,262144,0.7029421,18330000000000.0
mpi-non,384,2097152,5.341827,19296630000000.0
mpi-non,384,16777216,42.79189,19270790000000.0
mpi-non,384,64,0.002728949,1161731000000.0
mpi-non,384,512,0.009971927,2526132000000.0
mpi-non,384,4096,0.0171706,11726510000000.0
mpi-non,384,32768,0.08536198,18868320000000.0
mpi-non,384,262144,0.6648333,19380690000000.0
mpi-non,384,2097152,5.45019,18912960000000.0
mpi-openmp,48,64,0.02598148,15252710000.0
mpi-openmp,48,512,0.02783521,113122900000.0
mpi-openmp,48,4096,0.03596587,699799500000.0
mpi-openmp,48,32768,0.1086091,1853709000000.0
mpi-openmp,48,262144,0.6881287,2340574000000.0
mpi-openmp,48,2097152,5.313323,2425018000000.0
mpi-openmp,48,16777216,42.37774,2432391000000.0
mpi-openmp,48,64,0.02951639,13426030000.0
mpi-openmp,48,512,0.02902743,108476700000.0
mpi-openmp,48,4096,0.03528649,713272800000.0
mpi-openmp,48,32768,0.1071095,1879662000000.0
mpi-openmp,48,262144,0.6878705,2341452000000.0
mpi-openmp,48,2097152,5.310312,2426393000000.0
mpi-openmp,48,16777216,42.36709,2433002000000.0
mpi-openmp,48,64,0.02707486,14636750000.0
mpi-openmp,48,512,0.02964212,106227200000.0
mpi-openmp,48,4096,0.03670087,685784700000.0
mpi-openmp,48,32768,0.1087053,1852069000000.0
mpi-openmp,48,262144,0.6896967,2335252000000.0
mpi-openmp,48,2097152,5.322902,2420654000000.0
mpi-openmp,48,16777216,42.37524,2432534000000.0
mpi-openmp,48,64,0.02734656,14491330000.0
mpi-openmp,48,512,0.02970345,106007900000.0
mpi-openmp,48,4096,0.03763605,668744300000.0
mpi-openmp,48,32768,0.1079804,1864503000000.0
mpi-openmp,48,262144,0.6960026,2314095000000.0
mpi-openmp,48,2097152,5.311968,2425637000000.0
mpi-openmp,48,16777216,42.39041,2431664000000.0
mpi-openmp,48,64,0.02785673,14225930000.0
mpi-openmp,48,512,0.02900301,108568000000.0
mpi-openmp,48,4096,0.0370696,678963300000.0
mpi-openmp,48,32768,0.1079026,1865847000000.0
mpi-openmp,48,262144,0.6869888,2344457000000.0
mpi-openmp,48,2097152,5.333687,2415759000000.0
mpi-openmp,48,16777216,42.37842,2432351000000.0
mpi-openmp,96,64,0.02783642,28472620000.0
mpi-openmp,96,512,0.03005671,209523900000.0
mpi-openmp,96,4096,0.03603622,1396867000000.0
mpi-openmp,96,32768,0.1084563,3712642000000.0
mpi-openmp,96,262144,0.6914102,4658930000000.0
mpi-openmp,96,2097152,5.347822,4818749000000.0
mpi-openmp,96,16777216,42.5166,4848892000000.0
mpi-openmp,96,64,0.02722507,29111990000.0
mpi-openmp,96,512,0.02863539,219923700000.0
mpi-openmp,96,4096,0.03666034,1373086000000.0
mpi-openmp,96,32768,0.109065,3691922000000.0
mpi-openmp,96,262144,0.6901593,4667374000000.0
mpi-openmp,96,2097152,5.343558,4822594000000.0
mpi-openmp,96,16777216,42.49594,4851250000000.0
mpi-openmp,96,64,0.0276131,28702900000.0
mpi-openmp,96,512,0.02845949,221283000000.0
mpi-openmp,96,4096,0.03583956,1404532000000.0
mpi-openmp,96,32768,0.1077487,3737024000000.0
mpi-openmp,96,262144,0.6921214,4654142000000.0
mpi-openmp,96,2097152,5.351878,4815097000000.0
mpi-openmp,96,16777216,42.48652,4852326000000.0
mpi-openmp,96,64,0.02796878,28337890000.0
mpi-openmp,96,512,0.02926651,215181100000.0
mpi-openmp,96,4096,0.03596531,1399621000000.0
mpi-openmp,96,32768,0.1080726,3725823000000.0
mpi-openmp,96,262144,0.6893514,4672844000000.0
mpi-openmp,96,2097152,5.346739,4819725000000.0
mpi-openmp,96,16777216,42.52819,4847572000000.0
mpi-openmp,96,64,0.02796232,28344430000.0
mpi-openmp,96,512,0.02882371,218486800000.0
mpi-openmp,96,4096,0.03578593,1406636000000.0
mpi-openmp,96,32768,0.1083464,3716407000000.0
mpi-openmp,96,262144,0.717365,4490366000000.0
mpi-openmp,96,2097152,5.381791,4788334000000.0
mpi-openmp,96,16777216,42.50516,4850198000000.0
mpi-openmp,192,64,0.02908127,54507660000.0
mpi-openmp,192,512,0.02990088,421231800000.0
mpi-openmp,192,4096,0.03785483,2659517000000.0
mpi-openmp,192,32768,0.1143478,7042710000000.0
mpi-openmp,192,262144,0.7098586,9075699000000.0
mpi-openmp,192,2097152,5.520564,9335934000000.0
mpi-openmp,192,16777216,43.53252,9471467000000.0
mpi-openmp,384,64,0.02915184,108751400000.0
mpi-openmp,384,512,0.03015751,835294500000.0
mpi-openmp,384,4096,0.03946384,5102169000000.0
mpi-openmp,384,32768,0.1130539,14246640000000.0
mpi-openmp,384,262144,0.7025318,18340700000000.0
mpi-openmp,384,2097152,5.500371,18740420000000.0
mpi-openmp,384,16777216,43.0487,19155830000000.0
mpi-openmp,384,64,0.02832601,111922000000.0
mpi-openmp,384,512,0.03183797,791206100000.0
mpi-openmp,384,4096,0.0378059,5325920000000.0
mpi-openmp,384,32768,0.1097155,14680130000000.0
mpi-openmp,384,262144,0.7004794,18394440000000.0
mpi-openmp,384,2097152,5.45405,18899580000000.0
mpi-openmp,384,16777216,43.03622,19161390000000.0
mpi-openmp,384,64,0.02789484,113652000000.0
mpi-openmp,384,512,0.02986665,843428900000.0
mpi-openmp,384,4096,0.03726578,5403112000000.0
mpi-openmp,384,32768,0.1106145,14560810000000.0
mpi-openmp,384,262144,0.703426,18317390000000.0
mpi-openmp,384,2097152,5.480742,18807530000000.0
mpi-openmp,384,16777216,42.99951,19177750000000.0
mpi-openmp,384,64,0.02819223,112453100000.0
mpi-openmp,384,512,0.02966406,849189300000.0
mpi-openmp,384,4096,0.03671204,5484608000000.0
mpi-openmp,384,32768,0.1101927,14616550000000.0
mpi-openmp,384,262144,0.8009739,16086580000000.0
mpi-openmp,384,2097152,5.534742,18624040000000.0
mpi-openmp,384,16777216,43.12383,19122460000000.0
mpi-openmp,384,64,0.03076539,103047700000.0
mpi-openmp,384,512,0.0291475,864238800000.0
mpi-openmp,384,4096,0.03737923,5386712000000.0
mpi-openmp,384,32768,0.1166077,13812450000000.0
mpi-openmp,384,262144,0.7226564,17829950000000.0
mpi-openmp,384,2097152,5.475301,18826220000000.0
mpi-openmp,384,16777216,43.1416,19114580000000.0
