framework,ncpu,iter,elapsed,flops
mpi-bulk,96,64,0.02225552,35612550000.0
mpi-bulk,96,512,0.02029525,310299300000.0
mpi-bulk,96,4096,0.02955238,1703342000000.0
mpi-bulk,96,32768,0.1026382,3923095000000.0
mpi-bulk,96,262144,0.6826968,4718393000000.0
mpi-bulk,96,2097152,8.32414,3095792000000.0
mpi-bulk,96,16777216,48.3563,4263321000000.0
mpi-bulk,96,64,0.01633221,48528400000.0
mpi-bulk,96,512,0.01898967,331633000000.0
mpi-bulk,96,4096,0.02851984,1765009000000.0
mpi-bulk,96,32768,0.1022468,3938112000000.0
mpi-bulk,96,262144,0.6831017,4715596000000.0
mpi-bulk,96,2097152,8.288497,3109105000000.0
mpi-bulk,96,16777216,47.82682,4310519000000.0
mpi-bulk,96,64,0.01801475,43995960000.0
mpi-bulk,96,512,0.01947641,323345000000.0
mpi-bulk,96,4096,0.03062894,1643472000000.0
mpi-bulk,96,32768,0.1018459,3953613000000.0
mpi-bulk,96,262144,0.7568463,4256124000000.0
mpi-bulk,96,2097152,7.008782,3676788000000.0
mpi-bulk,96,16777216,47.61615,4329591000000.0
mpi-bulk,96,64,0.01844962,42958930000.0
mpi-bulk,96,512,0.02023334,311248700000.0
mpi-bulk,96,4096,0.02792163,1802824000000.0
mpi-bulk,96,32768,0.100438,4009033000000.0
mpi-bulk,96,262144,0.683724,4711304000000.0
mpi-bulk,96,2097152,7.719025,3338480000000.0
mpi-bulk,96,16777216,49.73425,4145200000000.0
mpi-bulk,96,64,0.01785627,44386430000.0
mpi-bulk,96,512,0.01864564,337751900000.0
mpi-bulk,96,4096,0.02877533,1749339000000.0
mpi-bulk,96,32768,0.1015386,3965579000000.0
mpi-bulk,96,262144,0.6837745,4710956000000.0
mpi-bulk,96,2097152,9.139777,2819523000000.0
mpi-bulk,96,16777216,49.10155,4198614000000.0
mpi-bulk,96,64,0.01722887,46002780000.0
mpi-bulk,96,512,0.01952014,322620600000.0
mpi-bulk,96,4096,0.02962153,1699365000000.0
mpi-bulk,96,32768,0.1027846,3917506000000.0
mpi-bulk,96,262144,0.6840307,4709192000000.0
mpi-bulk,96,2097152,8.24016,3127343000000.0
mpi-bulk,96,16777216,49.85834,4134884000000.0
mpi-bulk,96,64,0.01718998,46106870000.0
mpi-bulk,96,512,0.01848898,340613800000.0
mpi-bulk,96,4096,0.02684681,1875001000000.0
mpi-bulk,96,32768,0.1024922,3928681000000.0
mpi-bulk,96,262144,0.6849408,4702934000000.0
mpi-bulk,96,2097152,8.312847,3099998000000.0
mpi-bulk,96,16777216,49.02904,4204823000000.0
mpi-bulk,96,64,0.0190617,41579500000.0
mpi-bulk,96,512,0.02082137,302458500000.0
mpi-bulk,96,4096,0.03278935,1535187000000.0
mpi-bulk,96,32768,0.1276067,3155472000000.0
mpi-bulk,96,262144,0.6842538,4707656000000.0
mpi-bulk,96,2097152,8.078163,3190058000000.0
mpi-bulk,96,16777216,50.6698,4068665000000.0
mpi-bulk,96,64,0.02178792,36376850000.0
mpi-bulk,96,512,0.03614468,174233100000.0
mpi-bulk,96,4096,0.02902276,1734425000000.0
mpi-bulk,96,32768,0.1026985,3920789000000.0
mpi-bulk,96,262144,0.6853751,4699954000000.0
