framework,ncpu,iter,elapsed,flops
hpx-plainmpi-join,96,2097152,44.15717,4668743000000.0
hpx-plainmpi-join,96,16777216,349.76,4715427000000.0
hpx-plainmpi-join,192,64,0.117498,107927100000.0
hpx-plainmpi-join,192,512,0.1170488,860851400000.0
hpx-plainmpi-join,192,4096,0.1738275,4633357000000.0
hpx-plainmpi-join,192,32768,0.7645788,8426272000000.0
hpx-plainmpi-join,192,262144,5.462689,9434859000000.0
hpx-plainmpi-join,192,2097152,43.04637,9578438000000.0
hpx-plainmpi-join,192,16777216,348.1995,9473118000000.0
hpx-plainmpi-join,192,64,0.1129945,112228600000.0
hpx-plainmpi-join,192,512,0.1169375,861670300000.0
hpx-plainmpi-join,192,4096,0.1777878,4530146000000.0
hpx-plainmpi-join,192,32768,0.7912612,8142127000000.0
hpx-plainmpi-join,192,262144,5.507906,9357405000000.0
hpx-plainmpi-join,192,2097152,42.90189,9610694000000.0
hpx-plainmpi-join,192,16777216,347.2985,9497694000000.0
hpx-plainmpi-join,192,64,0.1375528,92191650000.0
hpx-plainmpi-join,192,512,0.1121729,898270000000.0
hpx-plainmpi-join,192,4096,0.1820958,4422973000000.0
hpx-plainmpi-join,192,32768,0.7736174,8327823000000.0
hpx-plainmpi-join,192,262144,5.494431,9380353000000.0
hpx-plainmpi-join,192,2097152,43.40481,9499338000000.0
hpx-plainmpi-join,192,16777216,347.9007,9481255000000.0
hpx-plainmpi-join,192,64,0.1181865,107298300000.0
hpx-plainmpi-join,192,512,0.135978,741013900000.0
hpx-plainmpi-join,192,4096,0.1804293,4463824000000.0
hpx-plainmpi-join,192,32768,0.7699065,8367963000000.0
hpx-plainmpi-join,192,262144,5.454886,9448356000000.0
hpx-plainmpi-join,192,2097152,43.27919,9526910000000.0
hpx-plainmpi-join,192,16777216,349.4502,9439213000000.0
hpx-plainmpi-join,192,64,0.11902,106546900000.0
hpx-plainmpi-join,192,512,0.1187217,848720700000.0
hpx-plainmpi-join,192,4096,0.180035,4473600000000.0
hpx-plainmpi-join,192,32768,0.835243,7713383000000.0
hpx-plainmpi-join,192,262144,5.530684,9318867000000.0
hpx-plainmpi-join,192,2097152,43.21378,9541330000000.0
hpx-plainmpi-join,192,16777216,347.5271,9491447000000.0
hpx-plainmpi-join,384,64,0.129215,196280800000.0
hpx-plainmpi-join,384,512,0.1217591,1655097000000.0
hpx-plainmpi-join,384,4096,0.1797331,8962230000000.0
hpx-plainmpi-join,384,32768,0.7720897,16688600000000.0
hpx-plainmpi-join,384,262144,5.547218,18582180000000.0
hpx-plainmpi-join,384,2097152,43.50476,18955030000000.0
hpx-plainmpi-join,384,16777216,346.8968,19017380000000.0
hpx-plainmpi-join,384,64,0.128532,197323900000.0
hpx-plainmpi-join,384,512,0.1203585,1674357000000.0
hpx-plainmpi-join,384,4096,0.1815899,8870590000000.0
hpx-plainmpi-join,384,32768,0.7832577,16450650000000.0
hpx-plainmpi-join,384,262144,5.627492,18317120000000.0
hpx-plainmpi-join,384,2097152,44.13809,18683050000000.0
hpx-plainmpi-join,384,16777216,350.3211,18831490000000.0
hpx-plainmpi-join,384,64,0.227186,111637300000.0
hpx-plainmpi-join,384,512,0.1241719,1622937000000.0
hpx-plainmpi-join,384,4096,0.1844699,8732097000000.0
hpx-plainmpi-join,384,32768,0.777815,16565760000000.0
hpx-plainmpi-join,384,262144,6.026723,17103720000000.0
hpx-plainmpi-join,384,2097152,44.03504,18726770000000.0
hpx-plainmpi-join,384,16777216,351.5585,18765210000000.0
hpx-plainmpi-join,384,64,0.202954,124966400000.0
hpx-plainmpi-join,384,512,0.1195213,1686087000000.0
hpx-plainmpi-join,384,4096,0.1891797,8514703000000.0
hpx-plainmpi-join,384,32768,0.8054878,15996640000000.0
hpx-plainmpi-join,384,262144,5.703489,18073040000000.0
hpx-plainmpi-join,384,2097152,44.19159,18660430000000.0
hpx-plainmpi-join,384,16777216,350.7798,18806870000000.0
hpx-plainmpi-join,384,64,0.147895,171489500000.0
hpx-plainmpi-join,384,512,0.1506428,1337755000000.0
hpx-plainmpi-join,384,4096,0.2126613,7574530000000.0
hpx-plainmpi-join,384,32768,0.8050776,16004790000000.0
hpx-plainmpi-join,384,262144,5.748781,17930650000000.0
hpx-plainmpi-join,384,2097152,44.11277,18693770000000.0
hpx-plainmpi-join,384,16777216,355.4854,18557920000000.0
