framework,ncpu,iter,elapsed,flops
hpx-plainmpi-join,48,64,0.05324234,59544790000.0
hpx-plainmpi-join,48,512,0.06225804,404612800000.0
hpx-plainmpi-join,48,4096,0.1330609,1513226000000.0
hpx-plainmpi-join,48,32768,0.7290664,2209178000000.0
hpx-plainmpi-join,48,262144,5.363715,2402239000000.0
hpx-plainmpi-join,48,2097152,42.45954,2427705000000.0
hpx-plainmpi-join,48,16777216,338.7422,2434399000000.0
hpx-plainmpi-join,48,64,0.05054619,62720930000.0
hpx-plainmpi-join,48,512,0.06380753,394787300000.0
hpx-plainmpi-join,48,4096,0.1298412,1550749000000.0
hpx-plainmpi-join,48,32768,0.7248033,2222172000000.0
hpx-plainmpi-join,48,262144,5.351021,2407938000000.0
hpx-plainmpi-join,48,2097152,42.40799,2430656000000.0
hpx-plainmpi-join,48,16777216,338.7433,2434391000000.0
hpx-plainmpi-join,48,64,0.05044789,62843150000.0
hpx-plainmpi-join,48,512,0.07006525,359527700000.0
hpx-plainmpi-join,48,4096,0.1424154,1413830000000.0
hpx-plainmpi-join,48,32768,0.7243036,2223705000000.0
hpx-plainmpi-join,48,262144,5.340961,2412473000000.0
hpx-plainmpi-join,48,2097152,42.40506,2430824000000.0
hpx-plainmpi-join,48,16777216,338.7216,2434547000000.0
hpx-plainmpi-join,48,64,0.08482081,37376490000.0
hpx-plainmpi-join,48,512,0.06611601,381003000000.0
hpx-plainmpi-join,48,4096,0.140511,1432993000000.0
hpx-plainmpi-join,48,32768,0.7232409,2226972000000.0
hpx-plainmpi-join,48,262144,5.344037,2411085000000.0
hpx-plainmpi-join,48,2097152,42.45185,2428145000000.0
hpx-plainmpi-join,48,16777216,340.2313,2423745000000.0
hpx-plainmpi-join,48,64,0.167251,18955360000.0
hpx-plainmpi-join,48,512,0.1094208,230215800000.0
hpx-plainmpi-join,48,4096,0.1984908,1014411000000.0
hpx-plainmpi-join,48,32768,0.73117,2202822000000.0
hpx-plainmpi-join,48,262144,5.429255,2373240000000.0
hpx-plainmpi-join,48,2097152,42.49447,2425710000000.0
hpx-plainmpi-join,48,16777216,338.6071,2435371000000.0
hpx-plainmpi-join,96,64,0.08353841,75900510000.0
hpx-plainmpi-join,96,512,0.1009751,498942600000.0
hpx-plainmpi-join,96,4096,0.2158359,1865780000000.0
hpx-plainmpi-join,96,32768,0.7551367,4265817000000.0
hpx-plainmpi-join,96,262144,5.416345,4757794000000.0
hpx-plainmpi-join,96,2097152,42.83135,4813261000000.0
hpx-plainmpi-join,96,16777216,343.0207,4808070000000.0
hpx-plainmpi-join,96,64,0.08419152,75311720000.0
hpx-plainmpi-join,96,512,0.1182361,426103200000.0
hpx-plainmpi-join,96,4096,0.2305262,1746883000000.0
hpx-plainmpi-join,96,32768,0.7966128,4043715000000.0
hpx-plainmpi-join,96,262144,5.427811,4747743000000.0
hpx-plainmpi-join,96,2097152,42.97521,4797148000000.0
hpx-plainmpi-join,96,16777216,342.8523,4810431000000.0
hpx-plainmpi-join,96,64,0.08689961,72964740000.0
hpx-plainmpi-join,96,512,0.1206625,417534700000.0
hpx-plainmpi-join,96,4096,0.1804712,2231394000000.0
hpx-plainmpi-join,96,32768,0.7724301,4170312000000.0
hpx-plainmpi-join,96,262144,5.47022,4710936000000.0
hpx-plainmpi-join,96,2097152,43.16999,4775504000000.0
hpx-plainmpi-join,96,16777216,344.2906,4790336000000.0
hpx-plainmpi-join,96,64,0.0850356,74564160000.0
hpx-plainmpi-join,96,512,0.09354608,538566700000.0
hpx-plainmpi-join,96,4096,0.1809965,2224918000000.0
hpx-plainmpi-join,96,32768,0.8414441,3828269000000.0
hpx-plainmpi-join,96,262144,5.430934,4745013000000.0
hpx-plainmpi-join,96,2097152,43.01804,4792372000000.0
hpx-plainmpi-join,96,16777216,348.6846,4729970000000.0
hpx-plainmpi-join,96,64,0.1542233,41113160000.0
hpx-plainmpi-join,96,512,0.1045389,481933700000.0
hpx-plainmpi-join,96,4096,0.1666843,2415959000000.0
hpx-plainmpi-join,96,32768,0.7688014,4189996000000.0
hpx-plainmpi-join,96,262144,5.485326,4697962000000.0
hpx-plainmpi-join,96,2097152,42.79699,4817126000000.0
hpx-plainmpi-join,96,16777216,343.7464,4797920000000.0
hpx-plainmpi-join,192,64,0.1326285,95614550000.0
hpx-plainmpi-join,192,512,0.1219124,826508500000.0
hpx-plainmpi-join,192,4096,0.2310214,3486277000000.0
hpx-plainmpi-join,192,32768,0.793342,8120772000000.0
hpx-plainmpi-join,192,262144,5.512605,9349429000000.0
hpx-plainmpi-join,192,2097152,43.47286,9484468000000.0
hpx-plainmpi-join,192,16777216,346.8131,9510987000000.0
hpx-plainmpi-join,192,64,0.1457998,86976920000.0
hpx-plainmpi-join,192,512,0.1353459,744474600000.0
hpx-plainmpi-join,192,4096,0.1943004,4145152000000.0
hpx-plainmpi-join,192,32768,0.8107046,7946852000000.0
hpx-plainmpi-join,192,262144,5.643765,9132150000000.0
hpx-plainmpi-join,192,2097152,43.66586,9442547000000.0
hpx-plainmpi-join,192,16777216,349.5483,9436564000000.0
hpx-plainmpi-join,192,64,0.11296,112262900000.0
hpx-plainmpi-join,192,512,0.2460013,409597800000.0
hpx-plainmpi-join,192,4096,0.2045824,3936822000000.0
hpx-plainmpi-join,192,32768,0.8040975,8012149000000.0
hpx-plainmpi-join,192,262144,5.653468,9116477000000.0
hpx-plainmpi-join,192,2097152,44.08995,9351723000000.0
hpx-plainmpi-join,192,16777216,348.1498,9474469000000.0
hpx-plainmpi-join,192,64,0.1235445,102644900000.0
hpx-plainmpi-join,192,512,0.1307878,770420300000.0
hpx-plainmpi-join,192,4096,0.1949311,4131741000000.0
hpx-plainmpi-join,192,32768,0.80192,8033905000000.0
hpx-plainmpi-join,192,262144,5.609337,9188200000000.0
hpx-plainmpi-join,192,2097152,44.12279,9344761000000.0
hpx-plainmpi-join,192,16777216,352.9203,9346401000000.0
hpx-plainmpi-join,192,64,0.1487201,85269040000.0
hpx-plainmpi-join,192,512,0.150119,671211600000.0
hpx-plainmpi-join,192,4096,0.1943555,4143978000000.0
hpx-plainmpi-join,192,32768,0.8453201,7621432000000.0
hpx-plainmpi-join,192,262144,5.632832,9149874000000.0
hpx-plainmpi-join,192,2097152,44.10341,9348869000000.0
hpx-plainmpi-join,192,16777216,346.6224,9516221000000.0
hpx-plainmpi-join,384,64,0.1235607,205262900000.0
hpx-plainmpi-join,384,512,0.1419573,1419605000000.0
hpx-plainmpi-join,384,4096,0.3202757,5029446000000.0
hpx-plainmpi-join,384,32768,0.7990807,16124900000000.0
hpx-plainmpi-join,384,262144,5.531183,18636050000000.0
hpx-plainmpi-join,384,2097152,43.22487,19077770000000.0
hpx-plainmpi-join,384,16777216,347.4309,18988150000000.0
hpx-plainmpi-join,384,64,0.1236499,205114900000.0
hpx-plainmpi-join,384,512,0.1655826,1217055000000.0
hpx-plainmpi-join,384,4096,0.2122853,7587944000000.0
hpx-plainmpi-join,384,32768,0.8166917,15777190000000.0
hpx-plainmpi-join,384,262144,5.614111,18360770000000.0
hpx-plainmpi-join,384,2097152,43.85986,18801560000000.0
hpx-plainmpi-join,384,16777216,346.3155,19049310000000.0
hpx-plainmpi-join,384,64,0.129662,195604200000.0
hpx-plainmpi-join,384,512,0.133933,1504657000000.0
hpx-plainmpi-join,384,4096,0.1974327,8158775000000.0
hpx-plainmpi-join,384,32768,0.822059,15674180000000.0
hpx-plainmpi-join,384,262144,5.61375,18361950000000.0
hpx-plainmpi-join,384,2097152,43.59026,18917850000000.0
hpx-plainmpi-join,384,16777216,348.7346,18917170000000.0
hpx-plainmpi-join,384,64,0.1664448,152377400000.0
hpx-plainmpi-join,384,512,0.2568307,784653700000.0
hpx-plainmpi-join,384,4096,0.2127362,7571863000000.0
hpx-plainmpi-join,384,32768,0.8038747,16028740000000.0
hpx-plainmpi-join,384,262144,5.7274,17997590000000.0
hpx-plainmpi-join,384,2097152,43.81279,18821760000000.0
hpx-plainmpi-join,384,16777216,347.0487,19009060000000.0
hpx-plainmpi-join,384,64,0.1258298,201561400000.0
hpx-plainmpi-join,384,512,0.1410937,1428294000000.0
