framework,ncpu,iter,elapsed,flops
mpi-non,96,32768,0.3493843,4609930000000.0
mpi-non,96,262144,2.705825,4761921000000.0
mpi-non,96,2097152,21.66195,4758538000000.0
mpi-non,96,16777216,170.6725,4831672000000.0
mpi-non,96,64,0.003157686,1003996000000.0
mpi-non,96,512,0.007688139,3276528000000.0
mpi-non,96,4096,0.04451655,4523063000000.0
mpi-non,96,32768,0.349061,4614200000000.0
mpi-non,96,262144,2.654513,4853971000000.0
mpi-non,96,2097152,21.25346,4849998000000.0
mpi-non,96,16777216,171.8213,4799368000000.0
mpi-non,96,64,0.003092784,1025065000000.0
mpi-non,96,512,0.007694438,3273845000000.0
mpi-non,96,4096,0.04396637,4579663000000.0
mpi-non,96,32768,0.3525555,4568464000000.0
mpi-non,96,262144,2.707819,4758414000000.0
mpi-non,96,2097152,21.25952,4848616000000.0
mpi-non,96,16777216,170.7175,4830399000000.0
mpi-non,96,64,0.003219942,984584200000.0
mpi-non,96,512,0.007846143,3210546000000.0
mpi-non,96,4096,0.04429379,4545810000000.0
mpi-non,96,32768,0.4829676,3334876000000.0
mpi-non,96,262144,2.65142,4859631000000.0
mpi-non,96,2097152,21.30448,4838384000000.0
mpi-non,96,16777216,171.5144,4807956000000.0
mpi-non,192,64,0.003387083,1871997000000.0
mpi-non,192,512,0.007587625,6639864000000.0
mpi-non,192,4096,0.04454731,9039881000000.0
mpi-non,192,32768,0.3531477,9121608000000.0
mpi-non,192,262144,2.728954,9443124000000.0
mpi-non,192,2097152,21.54471,9568869000000.0
mpi-non,192,16777216,172.9174,9537893000000.0
mpi-non,192,64,0.003365062,1884247000000.0
mpi-non,192,512,0.007737847,6510958000000.0
mpi-non,192,4096,0.04430555,9089206000000.0
mpi-non,192,32768,0.3567624,9029189000000.0
mpi-non,192,262144,2.768878,9306965000000.0
mpi-non,192,2097152,21.60596,9541740000000.0
mpi-non,192,16777216,173.0013,9533266000000.0
mpi-non,192,64,0.004448668,1425282000000.0
mpi-non,192,512,0.007901244,6376312000000.0
mpi-non,192,4096,0.04478473,8991957000000.0
mpi-non,192,32768,0.3548593,9077611000000.0
mpi-non,192,262144,2.714974,9491749000000.0
mpi-non,192,2097152,21.63239,9530084000000.0
mpi-non,192,16777216,173.7974,9489600000000.0
mpi-non,192,64,0.003362898,1885460000000.0
mpi-non,192,512,0.007912295,6367407000000.0
mpi-non,192,4096,0.04465753,9017569000000.0
mpi-non,192,32768,0.3545767,9084847000000.0
mpi-non,192,262144,2.751989,9364084000000.0
mpi-non,192,2097152,21.57791,9554144000000.0
mpi-non,192,16777216,172.8816,9539866000000.0
mpi-non,192,64,0.003227894,1964317000000.0
mpi-non,192,512,0.007732397,6515548000000.0
mpi-non,192,4096,0.05377385,7488814000000.0
mpi-non,192,32768,0.3435307,9376964000000.0
mpi-non,192,262144,2.758122,9343259000000.0
mpi-non,192,2097152,21.56463,9560031000000.0
mpi-non,192,16777216,172.3718,9568080000000.0
mpi-non,384,64,0.00345132,3674309000000.0
mpi-non,384,512,0.007826992,12873600000000.0
mpi-non,384,4096,0.0582772,13820240000000.0
mpi-non,384,32768,0.4415878,14589510000000.0
mpi-non,384,262144,2.755883,18701700000000.0
mpi-non,384,2097152,21.33571,19325210000000.0
mpi-non,384,16777216,171.0526,19283740000000.0
mpi-non,384,64,0.004210042,3012135000000.0
mpi-non,384,512,0.009643435,10448720000000.0
mpi-non,384,4096,0.04428681,18186110000000.0
mpi-non,384,32768,0.4183272,15400740000000.0
mpi-non,384,262144,2.677816,19246920000000.0
mpi-non,384,2097152,21.34861,19313530000000.0
mpi-non,384,16777216,171.708,19210140000000.0
mpi-non,384,64,0.38613,32841830000.0
mpi-non,384,512,0.007837433,12856450000000.0
mpi-non,384,4096,0.05207756,15465480000000.0
mpi-non,384,32768,0.386216,16681210000000.0
mpi-non,384,262144,3.006048,17145340000000.0
mpi-non,384,2097152,21.31352,19345330000000.0
mpi-non,384,16777216,172.4483,19127680000000.0
mpi-non,384,64,0.003350983,3784327000000.0
mpi-non,384,512,0.007900931,12753130000000.0
mpi-non,384,4096,0.05031903,16005970000000.0
mpi-non,384,32768,0.3406373,18913220000000.0
mpi-non,384,262144,2.719924,18948950000000.0
mpi-non,384,2097152,21.83403,18884140000000.0
mpi-non,384,16777216,172.5808,19112990000000.0
mpi-non,384,64,0.0034666,3658113000000.0
mpi-non,384,512,0.008213197,12268260000000.0
mpi-non,384,4096,0.05457821,14756890000000.0
mpi-non,384,32768,0.3424388,18813720000000.0
mpi-non,384,262144,2.701101,19081000000000.0
mpi-non,384,2097152,21.36685,19297040000000.0
mpi-non,384,16777216,172.6392,19106520000000.0
mpi-openmp,48,64,0.05870175,27003490000.0
mpi-openmp,48,512,0.05883913,214061600000.0
mpi-openmp,48,4096,0.09088616,1107711000000.0
mpi-openmp,48,32768,0.382849,2103489000000.0
mpi-openmp,48,262144,2.693254,2392074000000.0
mpi-openmp,48,2097152,21.23345,2427284000000.0
mpi-openmp,48,16777216,169.5381,2432002000000.0
mpi-openmp,48,64,0.06365157,24903580000.0
mpi-openmp,48,512,0.05989266,210296200000.0
mpi-openmp,48,4096,0.08998447,1118811000000.0
mpi-openmp,48,32768,0.3810517,2113411000000.0
mpi-openmp,48,262144,2.758121,2335816000000.0
mpi-openmp,48,2097152,21.25787,2424496000000.0
mpi-openmp,48,16777216,169.5314,2432097000000.0
mpi-openmp,48,64,0.05853603,27079940000.0
mpi-openmp,48,512,0.05913548,212988900000.0
mpi-openmp,48,4096,0.09077163,1109108000000.0
mpi-openmp,48,32768,0.380599,2115924000000.0
mpi-openmp,48,262144,2.693104,2392208000000.0
mpi-openmp,48,2097152,21.23151,2427506000000.0
mpi-openmp,48,16777216,169.4636,2433070000000.0
mpi-openmp,48,64,0.05839211,27146680000.0
mpi-openmp,48,512,0.0594315,211928000000.0
mpi-openmp,48,4096,0.09052324,1112152000000.0
mpi-openmp,48,32768,0.3800496,2118983000000.0
mpi-openmp,48,262144,2.692006,2393183000000.0
mpi-openmp,48,2097152,21.27362,2422701000000.0
mpi-openmp,48,16777216,169.493,2432648000000.0
mpi-openmp,48,64,0.06011,26370850000.0
mpi-openmp,48,512,0.05809039,216820700000.0
mpi-openmp,48,4096,0.09010455,1117320000000.0
mpi-openmp,48,32768,0.3789451,2125159000000.0
mpi-openmp,48,262144,2.691352,2393765000000.0
mpi-openmp,48,2097152,21.29814,2419912000000.0
mpi-openmp,48,16777216,169.4383,2433434000000.0
mpi-openmp,96,64,0.05998865,52848400000.0
mpi-openmp,96,512,0.06079724,414334600000.0
mpi-openmp,96,4096,0.0906219,2221882000000.0
mpi-openmp,96,32768,0.3815978,4220772000000.0
mpi-openmp,96,262144,2.699257,4773509000000.0
mpi-openmp,96,2097152,21.34769,4828591000000.0
mpi-openmp,96,16777216,170.0092,4850524000000.0
mpi-openmp,96,64,0.06126479,51747570000.0
mpi-openmp,96,512,0.06081076,414242400000.0
mpi-openmp,96,4096,0.09148334,2200960000000.0
mpi-openmp,96,32768,0.3794771,4244360000000.0
mpi-openmp,96,262144,2.790125,4618046000000.0
mpi-openmp,96,2097152,21.32041,4834768000000.0
mpi-openmp,96,16777216,170.0818,4848455000000.0
mpi-openmp,96,64,0.06101974,51955390000.0
mpi-openmp,96,512,0.06053006,416163500000.0
mpi-openmp,96,4096,0.09199486,2188722000000.0
mpi-openmp,96,32768,0.3796278,4242675000000.0
mpi-openmp,96,262144,2.736517,4708514000000.0
mpi-openmp,96,2097152,21.32017,4834823000000.0
mpi-openmp,96,16777216,170.1054,4847781000000.0
mpi-openmp,96,64,0.05990151,52925280000.0
mpi-openmp,96,512,0.05974001,421667200000.0
mpi-openmp,96,4096,0.08923189,2256493000000.0
mpi-openmp,96,32768,0.3800662,4237781000000.0
mpi-openmp,96,262144,2.754768,4677318000000.0
mpi-openmp,96,2097152,21.29473,4840598000000.0
mpi-openmp,96,16777216,170.056,4849189000000.0
mpi-openmp,96,64,0.06118109,51818370000.0
mpi-openmp,96,512,0.05925675,425106000000.0
mpi-openmp,96,4096,0.09088835,2215368000000.0
mpi-openmp,96,32768,0.3805251,4232670000000.0
mpi-openmp,96,262144,2.700816,4770753000000.0
mpi-openmp,96,2097152,21.3391,4830533000000.0
mpi-openmp,96,16777216,170.1496,4846521000000.0
mpi-openmp,192,64,0.06162889,102883700000.0
mpi-openmp,192,512,0.06257445,805133700000.0
mpi-openmp,192,4096,0.08952243,4498340000000.0
mpi-openmp,192,32768,0.3901107,8257334000000.0
mpi-openmp,192,262144,2.768766,9307344000000.0
mpi-openmp,192,2097152,21.98544,9377046000000.0
mpi-openmp,192,16777216,174.8082,9434724000000.0
mpi-openmp,384,64,0.06315504,200795000000.0
mpi-openmp,384,512,0.06339814,1589346000000.0
mpi-openmp,384,4096,0.09298287,8661861000000.0
mpi-openmp,384,32768,0.3862676,16678980000000.0
mpi-openmp,384,262144,2.972598,17338270000000.0
mpi-openmp,384,2097152,21.60848,19081260000000.0
mpi-openmp,384,16777216,172.3141,19142570000000.0
mpi-openmp,384,64,0.06246258,203021000000.0
mpi-openmp,384,512,0.06367864,1582345000000.0
mpi-openmp,384,4096,0.09478245,8497403000000.0
mpi-openmp,384,32768,0.4268289,15093990000000.0
mpi-openmp,384,262144,2.857512,18036570000000.0
mpi-openmp,384,2097152,21.61656,19074120000000.0
mpi-openmp,384,16777216,173.2235,19042080000000.0
mpi-openmp,384,64,0.06132845,206775400000.0
mpi-openmp,384,512,0.06156247,1636738000000.0
mpi-openmp,384,4096,0.09307308,8653465000000.0
mpi-openmp,384,32768,0.385232,16723810000000.0
mpi-openmp,384,262144,2.814004,18315430000000.0
mpi-openmp,384,2097152,21.80127,18912520000000.0
mpi-openmp,384,16777216,172.4432,19128240000000.0
mpi-openmp,384,64,0.06363683,199274800000.0
mpi-openmp,384,512,0.06209409,1622724000000.0
mpi-openmp,384,4096,0.09407691,8561130000000.0
mpi-openmp,384,32768,0.3870634,16644690000000.0
mpi-openmp,384,262144,2.855364,18050140000000.0
mpi-openmp,384,2097152,21.69998,19000800000000.0
mpi-openmp,384,16777216,173.5815,19002800000000.0
mpi-openmp,384,64,0.06234786,203394600000.0
mpi-openmp,384,512,0.06441756,1564195000000.0
mpi-openmp,384,4096,0.1207701,6668910000000.0
mpi-openmp,384,32768,0.4149764,15525100000000.0
mpi-openmp,384,262144,2.790333,18470810000000.0
mpi-openmp,384,2097152,21.59192,19095890000000.0
mpi-openmp,384,16777216,172.6199,19108660000000.0
