framework,ncpu,iter,elapsed,flops
hpx-plainmpi-join,48,64,0.01671061,47429500000.0
hpx-plainmpi-join,48,512,0.02119006,297196000000.0
hpx-plainmpi-join,48,4096,0.03876629,1298494000000.0
hpx-plainmpi-join,48,32768,0.1841137,2187015000000.0
hpx-plainmpi-join,48,262144,1.373252,2345695000000.0
hpx-plainmpi-join,48,2097152,10.60796,2429289000000.0
hpx-plainmpi-join,48,16777216,84.81662,2430637000000.0
hpx-plainmpi-join,48,64,0.05313638,14915880000.0
hpx-plainmpi-join,48,512,0.02156126,292079400000.0
hpx-plainmpi-join,48,4096,0.03882457,1296545000000.0
hpx-plainmpi-join,48,32768,0.1850137,2176376000000.0
hpx-plainmpi-join,48,262144,1.345048,2394882000000.0
hpx-plainmpi-join,48,2097152,10.60565,2429819000000.0
hpx-plainmpi-join,48,16777216,84.74154,2432791000000.0
hpx-plainmpi-join,48,64,0.02030222,39038880000.0
hpx-plainmpi-join,48,512,0.02004492,314174400000.0
hpx-plainmpi-join,48,4096,0.03948487,1274863000000.0
hpx-plainmpi-join,48,32768,0.1836121,2192989000000.0
hpx-plainmpi-join,48,262144,1.347137,2391168000000.0
hpx-plainmpi-join,48,2097152,10.61622,2427399000000.0
hpx-plainmpi-join,48,16777216,84.71626,2433517000000.0
hpx-plainmpi-join,48,64,0.03259196,24318150000.0
hpx-plainmpi-join,48,512,0.01771114,355572700000.0
hpx-plainmpi-join,48,4096,0.04016836,1253170000000.0
hpx-plainmpi-join,48,32768,0.1849762,2176817000000.0
hpx-plainmpi-join,48,262144,1.374248,2343996000000.0
hpx-plainmpi-join,48,2097152,10.60183,2430694000000.0
hpx-plainmpi-join,48,16777216,85.12165,2421927000000.0
hpx-plainmpi-join,48,64,0.01922407,41228320000.0
hpx-plainmpi-join,48,512,0.02172003,289944400000.0
hpx-plainmpi-join,48,4096,0.03515563,1431856000000.0
hpx-plainmpi-join,48,32768,0.185006,2176466000000.0
hpx-plainmpi-join,48,262144,1.343224,2398134000000.0
hpx-plainmpi-join,48,2097152,10.61628,2427386000000.0
hpx-plainmpi-join,48,16777216,84.7832,2431595000000.0
hpx-plainmpi-join,96,64,0.08262785,19184230000.0
hpx-plainmpi-join,96,512,0.08268831,152321400000.0
hpx-plainmpi-join,96,4096,0.08347852,1206006000000.0
hpx-plainmpi-join,96,32768,0.2280294,3531644000000.0
hpx-plainmpi-join,96,262144,1.398406,4607005000000.0
hpx-plainmpi-join,96,2097152,10.68854,4821953000000.0
hpx-plainmpi-join,96,16777216,85.09519,4845361000000.0
hpx-plainmpi-join,96,64,0.111693,14192040000.0
hpx-plainmpi-join,96,512,0.08265454,152383600000.0
hpx-plainmpi-join,96,4096,0.08397724,1198844000000.0
hpx-plainmpi-join,96,32768,0.2298963,3502964000000.0
hpx-plainmpi-join,96,262144,1.421671,4531612000000.0
hpx-plainmpi-join,96,2097152,10.73685,4800257000000.0
hpx-plainmpi-join,96,16777216,86.99596,4739495000000.0
hpx-plainmpi-join,96,64,0.08263325,19182980000.0
hpx-plainmpi-join,96,512,0.08237592,152899000000.0
hpx-plainmpi-join,96,4096,0.08344133,1206543000000.0
hpx-plainmpi-join,96,32768,0.2249081,3580657000000.0
hpx-plainmpi-join,96,262144,1.403807,4589280000000.0
hpx-plainmpi-join,96,2097152,10.81049,4767554000000.0
